applicant,nuts_code,filing_year,appln_count,federal_state_code,federal_state_name,landkreis_name
PREH GmbH,DE266,2020,4,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
"KRIEGER, Johannes",DE266,2020,2,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
Fertigungsgerätebau A. Steinbach GmbH & Co. KG,DE266,2020,2,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
RPC Formatec GmbH,DE266,2020,2,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
"LEHNERT, Jochen",DE266,2020,1,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
Gardner Denver Deutschland GmbH,DE266,2020,1,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
"Fremerey, Maximilian",DE266,2020,1,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
"BAUER, Thomas",DE266,2020,1,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
"Seufert, Reiner",DE266,2020,1,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
"WANNENWETSCH, Alexander",DE266,2020,1,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
Preh GmbH,DE266,2020,1,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
LISI Automotive KKP GmbH & Co.KG,DE266,2020,1,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
"KLEIN, Markus",DE266,2020,1,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
"Warmuth, Matthias",DE266,2021,2,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
Turbocut Jopp GmbH,DE266,2021,2,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
"Büttner, Klaus",DE266,2021,2,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
"Kirchner, Klaus",DE266,2021,2,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
"Neumann, Stefan",DE266,2021,1,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
Gardner Denver Deutschland GmbH,DE266,2021,1,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
"WANNENWETSCH, Alexander",DE266,2021,1,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
"Back, Michael",DE266,2021,1,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
PREH GmbH,DE266,2022,1,DE2,Bayern,Gdefr. Geb. (Lkr Rhön-Grabfeld)
FTE automotive GmbH,DE267,2019,17,DE2,Bayern,Ermershausen
"Brehm, Winfried",DE267,2019,6,DE2,Bayern,Ermershausen
Fränkische Industrial Pipes GmbH & Co. KG,DE267,2019,5,DE2,Bayern,Ermershausen
"VIERNEKES, Gerald",DE267,2019,3,DE2,Bayern,Ermershausen
"SCHUNK, Holger",DE267,2019,2,DE2,Bayern,Ermershausen
"Baumann, Michael",DE267,2019,2,DE2,Bayern,Ermershausen
"HÖCHE, Tobias",DE267,2019,2,DE2,Bayern,Ermershausen
"Zimmer, Manfred",DE267,2019,1,DE2,Bayern,Ermershausen
"Wöhning, Michael",DE267,2019,1,DE2,Bayern,Ermershausen
"HOFFELNER, Ingrid",DE267,2019,1,DE2,Bayern,Ermershausen
FTE automotive GmbH,DE267,2020,12,DE2,Bayern,Ermershausen
"Brehm, Winfried",DE267,2020,5,DE2,Bayern,Ermershausen
Fränkische Industrial Pipes GmbH & Co. KG,DE267,2020,2,DE2,Bayern,Ermershausen
"Baumann, Michael",DE267,2020,1,DE2,Bayern,Ermershausen
Fränkische Rohrwerke Gebr. Kirchner GmbH + Co KG,DE267,2020,1,DE2,Bayern,Ermershausen
UNICOR GmbH,DE267,2020,1,DE2,Bayern,Ermershausen
"Welsch, Thomas",DE267,2020,1,DE2,Bayern,Ermershausen
"SCHUNK, Holger",DE267,2020,1,DE2,Bayern,Ermershausen
FTE automotive GmbH,DE267,2021,9,DE2,Bayern,Ermershausen
Fränkische Industrial Pipes GmbH & Co. KG,DE267,2021,4,DE2,Bayern,Ermershausen
"Brehm, Winfried",DE267,2021,4,DE2,Bayern,Ermershausen
Fränkische Rohrwerke Gebr. Kirchner GmbH + Co KG,DE267,2021,3,DE2,Bayern,Ermershausen
"Schöpplein, Helmut",DE267,2021,1,DE2,Bayern,Ermershausen
FTE automotive GmbH,DE267,2022,7,DE2,Bayern,Ermershausen
Fränkische Rohrwerke Gebr. Kirchner GmbH + Co KG,DE267,2022,1,DE2,Bayern,Ermershausen
FTE automotive GmbH,DE267,2023,5,DE2,Bayern,Ermershausen
Fränkische Rohrwerke Gebr. Kirchner GmbH + Co KG,DE267,2023,1,DE2,Bayern,Ermershausen
Knauf Gips KG,DE268,2019,16,DE2,Bayern,"Willanzheim, M"
LEONI Bordnetz-Systeme GmbH,DE268,2019,5,DE2,Bayern,"Willanzheim, M"
"BERNHARDT, Udo",DE268,2019,3,DE2,Bayern,"Willanzheim, M"
"HARTMANN, Alexander",DE268,2019,2,DE2,Bayern,"Willanzheim, M"
"HUELLER, Rolf",DE268,2019,2,DE2,Bayern,"Willanzheim, M"
"WANDLER, Klaus",DE268,2019,2,DE2,Bayern,"Willanzheim, M"
Knauf PFT GmbH & Co. KG,DE268,2019,1,DE2,Bayern,"Willanzheim, M"
"Müller, Volker",DE268,2019,1,DE2,Bayern,"Willanzheim, M"
"Merkel, Peter",DE268,2019,1,DE2,Bayern,"Willanzheim, M"
"SCHOLLER, Michael",DE268,2019,1,DE2,Bayern,"Willanzheim, M"
"HEDMANN, Frank",DE268,2019,1,DE2,Bayern,"Willanzheim, M"
"BERNETH, Claus-Peter",DE268,2019,1,DE2,Bayern,"Willanzheim, M"
Knauf Gips KG,DE268,2020,13,DE2,Bayern,"Willanzheim, M"
LEONI Bordnetz-Systeme GmbH,DE268,2020,12,DE2,Bayern,"Willanzheim, M"
"Ziegler, Georg",DE268,2020,1,DE2,Bayern,"Willanzheim, M"
"RENN, Josef",DE268,2020,1,DE2,Bayern,"Willanzheim, M"
LEONI Bordnetz-Systeme GmbH,DE268,2021,7,DE2,Bayern,"Willanzheim, M"
Knauf Gips KG,DE268,2021,5,DE2,Bayern,"Willanzheim, M"
Knauf PFT GmbH & Co. KG,DE268,2021,1,DE2,Bayern,"Willanzheim, M"
Knauf Gips KG,DE268,2022,4,DE2,Bayern,"Willanzheim, M"
LEONI Bordnetz-Systeme GmbH,DE268,2022,3,DE2,Bayern,"Willanzheim, M"
LEONI Bordnetz-Systeme GmbH,DE268,2023,5,DE2,Bayern,"Willanzheim, M"
"Vath, Andreas",DE269,2019,4,DE2,Bayern,Gdefr. Geb. (Lkr Miltenberg)
WIKA Alexander Wiegand SE & Co. KG,DE269,2019,2,DE2,Bayern,Gdefr. Geb. (Lkr Miltenberg)
"SAPOUNTZIS, Stefan",DE269,2019,2,DE2,Bayern,Gdefr. Geb. (Lkr Miltenberg)
"Bauer, Detlef",DE269,2019,1,DE2,Bayern,Gdefr. Geb. (Lkr Miltenberg)
"FELLA, Günter",DE269,2019,1,DE2,Bayern,Gdefr. Geb. (Lkr Miltenberg)
"Heichel, Christian",DE269,2019,1,DE2,Bayern,Gdefr. Geb. (Lkr Miltenberg)
"MERZ, Paul",DE269,2019,1,DE2,Bayern,Gdefr. Geb. (Lkr Miltenberg)
"KÄRGEL, Olaf",DE269,2019,1,DE2,Bayern,Gdefr. Geb. (Lkr Miltenberg)
"Knechtel, Hans-Ulrich",DE269,2019,1,DE2,Bayern,Gdefr. Geb. (Lkr Miltenberg)
"Kopp, Andrea",DE269,2019,1,DE2,Bayern,Gdefr. Geb. (Lkr Miltenberg)
"Oswald, Johannes",DE269,2019,1,DE2,Bayern,Gdefr. Geb. (Lkr Miltenberg)
"HOFMANN, Udo",DE269,2019,1,DE2,Bayern,Gdefr. Geb. (Lkr Miltenberg)
"GOEBBERT, Christian",DE269,2019,1,DE2,Bayern,Gdefr. Geb. (Lkr Miltenberg)
"SCHULER, Anke",DE269,2019,1,DE2,Bayern,Gdefr. Geb. (Lkr Miltenberg)
"BAUER, Andreas",DE269,2019,1,DE2,Bayern,Gdefr. Geb. (Lkr Miltenberg)
"MAY, Matthias",DE269,2019,1,DE2,Bayern,Gdefr. Geb. (Lkr Miltenberg)
Oswald Elektromotoren Gmbh,DE269,2019,1,DE2,Bayern,Gdefr. Geb. (Lkr Miltenberg)
ABI Anlagentechnik-Baumaschinen-Industriebedarf Maschinenfabrik und Vertriebsgesellschaft mbH,DE269,2019,1,DE2,Bayern,Gdefr. Geb. (Lkr Miltenberg)
